Station2,date,Sample Type,Field Specific Conductivity,Date,Parameter,Units,Qualifier,Result
L03-316-3 (L03P12),45428.447222222225,Total,5117,NA,Heptachlor epoxide,ng/L,<,2.5
L01-404-1,45433.34375,Total,1915,NA,Heptachlor epoxide,ng/L,<,2.5
L01-340-1,45433.381944444445,Total,1636,NA,Heptachlor epoxide,ng/L,<,2.5
L05-489-3,45433.376388888886,Total,3415,NA,Heptachlor epoxide,ng/L,<,2.5
L05-049-1,45433.417361111111,Total,3825,NA,Heptachlor epoxide,ng/L,<,2.5
L02-374-1 (L02P50),45433.424305555556,Total,2874,NA,Heptachlor epoxide,ng/L,<,2.5
L03-418-8,45434.432638888888,Total,2875,NA,Heptachlor epoxide,ng/L,<,2.5
K01-12177-1 (K01P07),45434.42083333333,Total,2719,NA,Heptachlor epoxide,ng/L,<,2.5
J03-9221-1 (J03P02),45434.455555555556,Total,5983,NA,Heptachlor epoxide,ng/L,<,2.5
J01-9224-1 (J01P24),45434.377083333333,Total,3753,NA,Heptachlor epoxide,ng/L,<,2.5
J01-9224-2 (J01P25),45434.34375,Total,2683,NA,Heptachlor epoxide,ng/L,<,2.5
J01-9992-1 (J01P27),45441.401388888888,Total,4415,NA,Heptachlor epoxide,ng/L,<,2.5
J01-9131-1 (J01P28),45441.38958333333,Total,3079,NA,Heptachlor epoxide,ng/L,<,2.5
J01-9007-1 (J02P05),45441.447222222225,Total,3350,NA,Heptachlor epoxide,ng/L,<,2.5
J06-9079-1 (J06P03),45441.42083333333,Total,2776.69,NA,Heptachlor epoxide,ng/L,<,2.5
J06-10011-1 (J06P01),45441.447222222225,Total,3448.62,NA,Heptachlor epoxide,ng/L,<,2.5
J01-9082-2,45441.487500000003,Total,1287.87,NA,Heptachlor epoxide,ng/L,<,2.5
L01-726-5,45455.361111111109,Total,3953,NA,Heptachlor epoxide,ng/L,<,2.5
L01-728-5 (L01-DP),45455.4,Total,2015,NA,Heptachlor epoxide,ng/L,<,2.5
K01-12159-2,45455.37222222222,Total,5213,NA,Heptachlor epoxide,ng/L,<,2.5
K01-12159-3,45455.365277777775,Total,4828,NA,Heptachlor epoxide,ng/L,<,2.5
I01-11010-1,45461.415972222225,Total,7938,NA,Heptachlor epoxide,ng/L,<,2.5
I00-11437-1,45461.372916666667,Total,9394,NA,Heptachlor epoxide,ng/L,<,2.5
L02-246-1 (L11P01),45462.494444444441,Total,1599,NA,Heptachlor epoxide,ng/L,<,2.5
L02-641-1,45462.348611111112,Total,1216,NA,Heptachlor epoxide,ng/L,<,2.5
L02-641-2,45462.361111111109,Total,1288,NA,Heptachlor epoxide,ng/L,<,2.5
L01-731-1 (L08TBN2),45462.433333333334,Total,3226,NA,Heptachlor epoxide,ng/L,<,2.5
L02-166-3 (L02P26),45462.390972222223,Total,1778,NA,Heptachlor epoxide,ng/L,<,2.5
L05-503-1,45468.388888888891,Total,3088,NA,Heptachlor epoxide,ng/L,<,2.5
L01-724-4 (L01P03),45468.438194444447,Total,3793,NA,Heptachlor epoxide,ng/L,<,2.5
L01-724-1 (L01S01),45468.464583333334,Total,4689,NA,Heptachlor epoxide,ng/L,<,2.5
M01-042-1 (M01S01),45469.380555555559,Total,4667,NA,Heptachlor epoxide,ng/L,<,2.5
M02-032-1,45469.44027777778,Total,3122,NA,Heptachlor epoxide,ng/L,<,2.5
SC1-2,45469.40347222222,Total,9238,NA,Heptachlor epoxide,ng/L,<,2.5
M02-085-1 (M02P06),45469.470833333333,Total,6689,NA,Heptachlor epoxide,ng/L,<,2.5
M02-085-2,45469.445138888892,Total,2401,NA,Heptachlor epoxide,ng/L,<,2.5
K01-12126-1 (K01S01),45510.38958333333,Total,-99,NA,Heptachlor epoxide,ng/L,<,2.5
J01-10004-1 (J01P01),45496.430555555555,Total,2310,NA,Heptachlor epoxide,ng/L,<,2.5
L04-672-1,45496.382638888892,Total,3334,NA,Heptachlor epoxide,ng/L,<,2.5
L04-266-5,45496.334722222222,Total,2634,NA,Heptachlor epoxide,ng/L,<,2.5
L03-662-3 (L03P16),45498.354166666664,Total,1922,NA,Heptachlor epoxide,ng/L,<,2.5
L03-214-2 (L03P18),45498.394444444442,Total,3250,NA,Heptachlor epoxide,ng/L,<,2.5
L03-316-3 (L03P12),45498.435416666667,Total,4332,NA,Heptachlor epoxide,ng/L,<,2.5
L03-418-8,45503.387499999997,Total,2938.26,NA,Heptachlor epoxide,ng/L,<,2.5
K01-12177-1 (K01P07),45503.42083333333,Total,4080,NA,Heptachlor epoxide,ng/L,<,2.5
J03-9221-1 (J03P02),45503.461111111108,Total,5269,NA,Heptachlor epoxide,ng/L,<,2.5
J01-9224-1 (J01P24),45503.459722222222,Total,3616,NA,Heptachlor epoxide,ng/L,<,2.5
J01-9224-2 (J01P25),45503.488888888889,Total,2028,NA,Heptachlor epoxide,ng/L,<,2.5
L01-404-1,45503.368750000001,Total,1918,NA,Heptachlor epoxide,ng/L,<,2.5
L01-340-1,45503.408333333333,Total,1665,NA,Heptachlor epoxide,ng/L,<,2.5
L05-489-3,45503.418055555558,Total,3334,NA,Heptachlor epoxide,ng/L,<,2.5
L05-049-1,45503.418055555558,Total,3848,NA,Heptachlor epoxide,ng/L,<,2.5
L02-374-1 (L02P50),45503.427083333336,Total,2717,NA,Heptachlor epoxide,ng/L,<,2.5
J01-9082-2,45504.386805555558,Total,1270,NA,Heptachlor epoxide,ng/L,<,2.5
J06-9079-1 (J06P03),45504.440972222219,Total,2692,NA,Heptachlor epoxide,ng/L,<,2.5
J06-10011-1 (J06P01),45504.466666666667,Total,3855,NA,Heptachlor epoxide,ng/L,<,2.5
J01-9992-1 (J01P27),45510.415277777778,Total,3964,NA,Heptachlor epoxide,ng/L,<,2.5
J01-9131-1 (J01P28),45510.375,Total,2381,NA,Heptachlor epoxide,ng/L,<,2.5
J01-9007-1 (J02P05),45510.459722222222,Total,3252,NA,Heptachlor epoxide,ng/L,<,2.5
L01-726-5,45510.375,Total,5625,NA,Heptachlor epoxide,ng/L,<,2.5
L01-728-5 (L01-DP),45510.42083333333,Total,2634,NA,Heptachlor epoxide,ng/L,<,2.5
K01-12159-3,45510.425000000003,Total,-99,NA,Heptachlor epoxide,ng/L,<,2.5
K01-12159-2,45510.451388888891,Total,7455,NA,Heptachlor epoxide,ng/L,<,2.5
I01-11010-1,45512.409722222219,Total,8356,NA,Heptachlor epoxide,ng/L,<,2.5
I00-11437-1,45512.37777777778,Total,10154,NA,Heptachlor epoxide,ng/L,<,2.5
L02-246-1 (L11P01),45517.459027777775,Total,1780,NA,Heptachlor epoxide,ng/L,<,2.5
L02-641-1,45517.372916666667,Total,1339,NA,Heptachlor epoxide,ng/L,<,2.5
L02-641-2,45517.369444444441,Total,1569,NA,Heptachlor epoxide,ng/L,<,2.5
L01-731-1 (L08TBN2),45517.418749999997,Total,2730,NA,Heptachlor epoxide,ng/L,<,2.5
L02-166-3 (L02P26),45517.427777777775,Total,2011,NA,Heptachlor epoxide,ng/L,<,2.5
M01-042-1 (M01S01),45518.371527777781,Total,5832,NA,Heptachlor epoxide,ng/L,<,2.5
M02-032-1,45518.456944444442,Total,2404,NA,Heptachlor epoxide,ng/L,<,2.5
SC1-2,45518.386111111111,Total,6253,NA,Heptachlor epoxide,ng/L,<,2.5
M02-085-1 (M02P06),45518.417361111111,Total,6945,NA,Heptachlor epoxide,ng/L,<,2.5
M02-085-2,45518.413194444445,Total,2126,NA,Heptachlor epoxide,ng/L,<,2.5
L05-503-1,45519.39166666667,Total,2350,NA,Heptachlor epoxide,ng/L,<,2.5
L01-724-4 (L01P03),45519.430555555555,Total,1960,NA,Heptachlor epoxide,ng/L,<,2.5
L01-724-1 (L01S01),45519.46597222222,Total,5505,NA,Heptachlor epoxide,ng/L,<,2.5
K01-12126-1 (K01S01),45531.354166666664,Total,5380,NA,Heptachlor epoxide,ng/L,<,2.5
L04-672-1,45427.383333333331,Total,3943,NA,Hexavalent chromium,ug/L,NA,0.88
L04-266-5,45427.343055555553,Total,3408,NA,Hexavalent chromium,ug/L,NA,0.7
L04-672-1,45427.383333333331,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.9
L04-266-5,45427.343055555553,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.9
J01-10004-1 (J01P01),45427.4,Total,2150,NA,Hexavalent chromium,ug/L,NA,0.63
J01-10004-1 (J01P01),45427.4,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.7
L03-662-3 (L03P16),45428.369444444441,Total,2015,NA,Hexavalent chromium,ug/L,NA,3.8
L03-214-2 (L03P18),45428.402083333334,Total,2443,NA,Hexavalent chromium,ug/L,NA,4.4
L03-316-3 (L03P12),45428.447222222225,Total,5117,NA,Hexavalent chromium,ug/L,NA,0.82
L03-662-3 (L03P16),45428.369444444441,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.63
L03-214-2 (L03P18),45428.402083333334,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.87
L03-316-3 (L03P12),45428.447222222225,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.62
L01-404-1,45433.34375,Total,1915,NA,Hexavalent chromium,ug/L,<,0.1
L01-340-1,45433.381944444445,Total,1636,NA,Hexavalent chromium,ug/L,<,0.1
L05-489-3,45433.376388888886,Total,3415,NA,Hexavalent chromium,ug/L,<,0.1
L05-049-1,45433.417361111111,Total,3825,NA,Hexavalent chromium,ug/L,<,0.1
L02-374-1 (L02P50),45433.424305555556,Total,2874,NA,Hexavalent chromium,ug/L,<,0.1
L01-404-1,45433.34375,Dissolved,NA,NA,Hexavalent chromium,ug/L,<,0.1
L01-340-1,45433.381944444445,Dissolved,NA,NA,Hexavalent chromium,ug/L,<,0.1
L05-489-3,45433.376388888886,Dissolved,NA,NA,Hexavalent chromium,ug/L,<,0.1
L05-049-1,45433.417361111111,Dissolved,NA,NA,Hexavalent chromium,ug/L,<,0.1
L02-374-1 (L02P50),45433.424305555556,Dissolved,NA,NA,Hexavalent chromium,ug/L,<,0.1
L03-418-8,45434.432638888888,Total,2875,NA,Hexavalent chromium,ug/L,<,0.1
K01-12177-1 (K01P07),45434.42083333333,Total,2719,NA,Hexavalent chromium,ug/L,<,0.1
J03-9221-1 (J03P02),45434.455555555556,Total,5983,NA,Hexavalent chromium,ug/L,<,0.1
J01-9224-1 (J01P24),45434.377083333333,Total,3753,NA,Hexavalent chromium,ug/L,<,0.1
J01-9224-2 (J01P25),45434.34375,Total,2683,NA,Hexavalent chromium,ug/L,<,0.1
L03-418-8,45434.455555555556,Dissolved,NA,NA,Hexavalent chromium,ug/L,<,0.1
K01-12177-1 (K01P07),45434.42083333333,Dissolved,NA,NA,Hexavalent chromium,ug/L,<,0.1
J03-9221-1 (J03P02),45434.455555555556,Dissolved,NA,NA,Hexavalent chromium,ug/L,<,0.1
J01-9224-1 (J01P24),45434.377083333333,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.24
J01-9224-2 (J01P25),45434.34375,Dissolved,NA,NA,Hexavalent chromium,ug/L,<,0.1
J01-9992-1 (J01P27),45441.401388888888,Total,4415,NA,Hexavalent chromium,ug/L,NA,1.8
J01-9131-1 (J01P28),45441.38958333333,Total,3079,NA,Hexavalent chromium,ug/L,NA,0.59
J01-9007-1 (J02P05),45441.447222222225,Total,3350,NA,Hexavalent chromium,ug/L,NA,0.44
J01-9992-1 (J01P27),45441.401388888888,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,1.8
J01-9131-1 (J01P28),45441.5,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.56
J01-9007-1 (J02P05),45441.447222222225,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.57
J06-9079-1 (J06P03),45441.42083333333,Total,2776.69,NA,Hexavalent chromium,ug/L,NA,0.77
J06-10011-1 (J06P01),45441.447222222225,Total,3448.62,NA,Hexavalent chromium,ug/L,NA,0.83
J01-9082-2,45441.487500000003,Total,1287.87,NA,Hexavalent chromium,ug/L,NA,1.1
J06-9079-1 (J06P03),45441.42083333333,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.58
J06-10011-1 (J06P01),45441.447222222225,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.53
J01-9082-2,45441.487500000003,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,1.7
L01-726-5,45455.361111111109,Total,3953,NA,Hexavalent chromium,ug/L,NA,0.15
L01-728-5 (L01-DP),45455.4,Total,2015,NA,Hexavalent chromium,ug/L,NA,0.23
K01-12159-2,45455.37222222222,Total,5213,NA,Hexavalent chromium,ug/L,<,0.05
K01-12159-3,45455.365277777775,Total,4828,NA,Hexavalent chromium,ug/L,NA,0.4
L01-726-5,45455.361111111109,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,1.3
L01-728-5 (L01-DP),45455.4,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.21
K01-12159-2,45455.37222222222,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.1
K01-12159-3,45455.365277777775,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.41
I01-11010-1,45461.415972222225,Total,7938,NA,Hexavalent chromium,ug/L,NA,0.046
I00-11437-1,45461.372916666667,Total,9394,NA,Hexavalent chromium,ug/L,NA,0.058
I01-11010-1,45461.415972222225,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.039
I00-11437-1,45461.372916666667,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.049
L02-246-1 (L11P01),45462.494444444441,Total,1599,NA,Hexavalent chromium,ug/L,NA,0.41
L02-641-1,45462.348611111112,Total,1216,NA,Hexavalent chromium,ug/L,NA,0.36
L02-641-2,45462.361111111109,Total,1288,NA,Hexavalent chromium,ug/L,NA,0.38
L01-731-1 (L08TBN2),45462.433333333334,Total,3226,NA,Hexavalent chromium,ug/L,NA,0.15
L02-166-3 (L02P26),45462.390972222223,Total,1778,NA,Hexavalent chromium,ug/L,NA,0.64
L02-246-1 (L11P01),45462.494444444441,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.37
L02-641-1,45462.348611111112,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.38
L02-641-2,45462.361111111109,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.4
L01-731-1 (L08TBN2),45462.433333333334,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.22
L02-166-3 (L02P26),45462.390972222223,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.32
L05-503-1,45468.388888888891,Total,3088,NA,Hexavalent chromium,ug/L,<,0.05
L01-724-4 (L01P03),45468.438194444447,Total,3793,NA,Hexavalent chromium,ug/L,NA,0.63
L01-724-1 (L01S01),45468.464583333334,Total,4689,NA,Hexavalent chromium,ug/L,<,0.05
L05-503-1,45468.388888888891,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.14
L01-724-4 (L01P03),45468.438194444447,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.57
L01-724-1 (L01S01),45468.464583333334,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.11
M01-042-1 (M01S01),45469.380555555559,Total,4667,NA,Hexavalent chromium,ug/L,NA,1.5
M02-032-1,45469.44027777778,Total,3122,NA,Hexavalent chromium,ug/L,<,0.05
SC1-2,45469.40347222222,Total,9238,NA,Hexavalent chromium,ug/L,<,0.05
M02-085-1 (M02P06),45469.470833333333,Total,6689,NA,Hexavalent chromium,ug/L,<,0.05
M02-085-2,45469.445138888892,Total,2401,NA,Hexavalent chromium,ug/L,NA,0.96
M01-042-1 (M01S01),45469.380555555559,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,1.1
M02-032-1,45469.44027777778,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.11
SC1-2,45469.40347222222,Dissolved,NA,NA,Hexavalent chromium,ug/L,<,0.05
M02-085-1 (M02P06),45469.470833333333,Dissolved,NA,NA,Hexavalent chromium,ug/L,<,0.05
M02-085-2,45469.445138888892,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.12
K01-12126-1 (K01S01),45510.38958333333,Total,-99,NA,Hexavalent chromium,ug/L,NA,0.81
K01-12126-1 (K01S01),45510.38958333333,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.74
J01-10004-1 (J01P01),45496.430555555555,Total,2310,NA,Hexavalent chromium,ug/L,NA,0.35
J01-10004-1 (J01P01),45496.430555555555,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.4
L04-672-1,45496.382638888892,Total,3334,NA,Hexavalent chromium,ug/L,NA,0.45
L04-266-5,45496.334722222222,Total,2634,NA,Hexavalent chromium,ug/L,NA,0.21
L04-672-1,45496.382638888892,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.49
L04-266-5,45496.334722222222,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.23
L03-662-3 (L03P16),45498.354166666664,Total,1922,NA,Hexavalent chromium,ug/L,<,0.05
L03-214-2 (L03P18),45498.394444444442,Total,3250,NA,Hexavalent chromium,ug/L,<,0.05
L03-316-3 (L03P12),45498.435416666667,Total,4332,NA,Hexavalent chromium,ug/L,<,0.05
L03-662-3 (L03P16),45498.354166666664,Dissolved,NA,NA,Hexavalent chromium,ug/L,<,0.05
L03-214-2 (L03P18),45498.394444444442,Dissolved,NA,NA,Hexavalent chromium,ug/L,<,0.05
L03-316-3 (L03P12),45498.435416666667,Dissolved,NA,NA,Hexavalent chromium,ug/L,<,0.05
L03-418-8,45503.387499999997,Total,2938.26,NA,Hexavalent chromium,ug/L,<,0.05
K01-12177-1 (K01P07),45503.42083333333,Total,4080,NA,Hexavalent chromium,ug/L,<,0.05
J03-9221-1 (J03P02),45503.461111111108,Total,5269,NA,Hexavalent chromium,ug/L,NA,0.1
J01-9224-1 (J01P24),45503.459722222222,Total,3616,NA,Hexavalent chromium,ug/L,NA,0.13
J01-9224-2 (J01P25),45503.488888888889,Total,2028,NA,Hexavalent chromium,ug/L,<,0.05
L03-418-8,45503.387499999997,Dissolved,NA,NA,Hexavalent chromium,ug/L,<,0.05
K01-12177-1 (K01P07),45503.42083333333,Dissolved,NA,NA,Hexavalent chromium,ug/L,<,0.05
J03-9221-1 (J03P02),45503.461111111108,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.12
J01-9224-1 (J01P24),45503.459722222222,Dissolved,NA,NA,Hexavalent chromium,ug/L,<,0.05
J01-9224-2 (J01P25),45503.488888888889,Dissolved,NA,NA,Hexavalent chromium,ug/L,<,0.05
L01-404-1,45503.368750000001,Total,1918,NA,Hexavalent chromium,ug/L,<,0.05
L01-340-1,45503.408333333333,Total,1665,NA,Hexavalent chromium,ug/L,<,0.05
L05-489-3,45503.418055555558,Total,3334,NA,Hexavalent chromium,ug/L,<,0.05
L05-049-1,45503.418055555558,Total,3848,NA,Hexavalent chromium,ug/L,<,0.05
L02-374-1 (L02P50),45503.427083333336,Total,2717,NA,Hexavalent chromium,ug/L,<,0.05
L01-404-1,45503.368750000001,Dissolved,NA,NA,Hexavalent chromium,ug/L,<,0.05
L01-340-1,45503.408333333333,Dissolved,NA,NA,Hexavalent chromium,ug/L,<,0.05
L05-489-3,45503.418055555558,Dissolved,NA,NA,Hexavalent chromium,ug/L,<,0.05
L05-049-1,45503.418055555558,Dissolved,NA,NA,Hexavalent chromium,ug/L,<,0.05
L02-374-1 (L02P50),45503.427083333336,Dissolved,NA,NA,Hexavalent chromium,ug/L,<,0.05
J01-9082-2,45504.386805555558,Total,1270,NA,Hexavalent chromium,ug/L,NA,0.41
J06-9079-1 (J06P03),45504.440972222219,Total,2692,NA,Hexavalent chromium,ug/L,<,0.05
J06-10011-1 (J06P01),45504.466666666667,Total,3855,NA,Hexavalent chromium,ug/L,NA,0.22
J01-9082-2,45504.386805555558,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.39
J06-9079-1 (J06P03),45504.440972222219,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.54
J06-10011-1 (J06P01),45504.466666666667,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.22
J01-9992-1 (J01P27),45510.415277777778,Total,3964,NA,Hexavalent chromium,ug/L,NA,1.2
J01-9131-1 (J01P28),45510.375,Total,2381,NA,Hexavalent chromium,ug/L,NA,0.31
J01-9007-1 (J02P05),45510.459722222222,Total,3252,NA,Hexavalent chromium,ug/L,NA,2.3
J01-9992-1 (J01P27),45510.415277777778,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,1.3
J01-9131-1 (J01P28),45510.375,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.32
J01-9007-1 (J02P05),45510.459722222222,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,2.3
L01-726-5,45510.375,Total,5625,NA,Hexavalent chromium,ug/L,NA,0.22
L01-728-5 (L01-DP),45510.42083333333,Total,2634,NA,Hexavalent chromium,ug/L,NA,0.25
K01-12159-3,45510.425000000003,Total,-99,NA,Hexavalent chromium,ug/L,NA,0.53
K01-12159-2,45510.451388888891,Total,7455,NA,Hexavalent chromium,ug/L,NA,0.2
L01-726-5,45510.375,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.23
L01-728-5 (L01-DP),45510.42083333333,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.24
K01-12159-3,45510.425000000003,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.53
K01-12159-2,45510.451388888891,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.18
I01-11010-1,45512.409722222219,Total,8356,NA,Hexavalent chromium,ug/L,<,0.05
I00-11437-1,45512.37777777778,Total,10154,NA,Hexavalent chromium,ug/L,<,0.05
I01-11010-1,45512.409722222219,Dissolved,NA,NA,Hexavalent chromium,ug/L,<,0.05
I00-11437-1,45512.37777777778,Dissolved,NA,NA,Hexavalent chromium,ug/L,<,0.05
L02-246-1 (L11P01),45517.459027777775,Total,1780,NA,Hexavalent chromium,ug/L,NA,0.038
L02-641-1,45517.372916666667,Total,1339,NA,Hexavalent chromium,ug/L,NA,0.028
L02-641-2,45517.369444444441,Total,1569,NA,Hexavalent chromium,ug/L,NA,0.034
L01-731-1 (L08TBN2),45517.418749999997,Total,2730,NA,Hexavalent chromium,ug/L,<,0.01
L02-166-3 (L02P26),45517.427777777775,Total,2011,NA,Hexavalent chromium,ug/L,NA,0.032
L02-246-1 (L11P01),45517.372916666667,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.034
L02-641-1,45517.372916666667,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.029
L02-641-2,45517.369444444441,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.028
L01-731-1 (L08TBN2),45517.418749999997,Dissolved,NA,NA,Hexavalent chromium,ug/L,<,0.01
L02-166-3 (L02P26),45517.427777777775,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.042
M01-042-1 (M01S01),45518.371527777781,Total,5832,NA,Hexavalent chromium,ug/L,NA,0.12
M02-032-1,45518.456944444442,Total,2404,NA,Hexavalent chromium,ug/L,<,0.05
SC1-2,45518.386111111111,Total,6253,NA,Hexavalent chromium,ug/L,<,0.05
M02-085-1 (M02P06),45518.417361111111,Total,6945,NA,Hexavalent chromium,ug/L,<,0.05
M02-085-2,45518.413194444445,Total,2126,NA,Hexavalent chromium,ug/L,NA,0.48
M01-042-1 (M01S01),45518.371527777781,Dissolved,NA,NA,Hexavalent chromium,ug/L,<,0.05
M02-032-1,45518.456944444442,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.2
SC1-2,45518.386111111111,Dissolved,NA,NA,Hexavalent chromium,ug/L,<,0.05
M02-085-1 (M02P06),45518.417361111111,Dissolved,NA,NA,Hexavalent chromium,ug/L,<,0.05
M02-085-2,45518.413194444445,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.18
L05-503-1,45519.39166666667,Total,2350,NA,Hexavalent chromium,ug/L,NA,0.037
L01-724-4 (L01P03),45519.430555555555,Total,1960,NA,Hexavalent chromium,ug/L,NA,0.11
L01-724-1 (L01S01),45519.46597222222,Total,5505,NA,Hexavalent chromium,ug/L,NA,0.22
L05-503-1,45519.39166666667,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.036
L01-724-4 (L01P03),45519.430555555555,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.096
L01-724-1 (L01S01),45519.46597222222,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.04
K01-12126-1 (K01S01),45531.354166666664,Total,5380,NA,Hexavalent chromium,ug/L,NA,0.27
K01-12126-1 (K01S01),45531.354166666664,Dissolved,NA,NA,Hexavalent chromium,ug/L,NA,0.35
L04-672-1,45427.383333333331,Total,3943,NA,"Indeno(1,2,3-cd)pyrene",ng/L,<,2.5
L04-266-5,45427.343055555553,Total,3408,NA,"Indeno(1,2,3-cd)pyrene",ng/L,<,2.5
J01-10004-1 (J01P01),45427.4,Total,2150,NA,"Indeno(1,2,3-cd)pyrene",ng/L,<,2.5
L03-662-3 (L03P16),45428.369444444441,Total,2015,NA,"Indeno(1,2,3-cd)pyrene",ng/L,<,2.5
L03-214-2 (L03P18),45428.402083333334,Total,2443,NA,"Indeno(1,2,3-cd)pyrene",ng/L,<,2.5
L03-316-3 (L03P12),45428.447222222225,Total,5117,NA,"Indeno(1,2,3-cd)pyrene",ng/L,<,2.5
L01-404-1,45433.34375,Total,1915,NA,"Indeno(1,2,3-cd)pyrene",ng/L,<,2.5
L01-340-1,45433.381944444445,Total,1636,NA,"Indeno(1,2,3-cd)pyrene",ng/L,<,2.5
L05-489-3,45433.376388888886,Total,3415,NA,"Indeno(1,2,3-cd)pyrene",ng/L,<,2.5
L05-049-1,45433.417361111111,Total,3825,NA,"Indeno(1,2,3-cd)pyrene",ng/L,<,2.5
L02-374-1 (L02P50),45433.424305555556,Total,2874,NA,"Indeno(1,2,3-cd)pyrene",ng/L,<,2.5
L03-418-8,45434.432638888888,Total,2875,NA,"Indeno(1,2,3-cd)pyrene",ng/L,<,2.5
K01-12177-1 (K01P07),45434.42083333333,Total,2719,NA,"Indeno(1,2,3-cd)pyrene",ng/L,<,2.5
J03-9221-1 (J03P02),45434.455555555556,Total,5983,NA,"Indeno(1,2,3-cd)pyrene",ng/L,<,2.5
J01-9224-1 (J01P24),45434.377083333333,Total,3753,NA,"Indeno(1,2,3-cd)pyrene",ng/L,<,2.5
J01-9224-2 (J01P25),45434.34375,Total,2683,NA,"Indeno(1,2,3-cd)pyrene",ng/L,NA,5.03
J01-9992-1 (J01P27),45441.401388888888,Total,4415,NA,"Indeno(1,2,3-cd)pyrene",ng/L,<,2.5
J01-9131-1 (J01P28),45441.38958333333,Total,3079,NA,"Indeno(1,2,3-cd)pyrene",ng/L,<,2.5
J01-9007-1 (J02P05),45441.447222222225,Total,3350,NA,"Indeno(1,2,3-cd)pyrene",ng/L,<,2.5
J06-9079-1 (J06P03),45441.42083333333,Total,2776.69,NA,"Indeno(1,2,3-cd)pyrene",ng/L,<,2.5
J06-10011-1 (J06P01),45441.447222222225,Total,3448.62,NA,"Indeno(1,2,3-cd)pyrene",ng/L,<,2.5
J01-9082-2,45441.487500000003,Total,1287.87,NA,"Indeno(1,2,3-cd)pyrene",ng/L,<,2.5
L01-726-5,45455.361111111109,Total,3953,NA,"Indeno(1,2,3-cd)pyrene",ng/L,<,2.5
L01-728-5 (L01-DP),45455.4,Total,2015,NA,"Indeno(1,2,3-cd)pyrene",ng/L,<,2.5
K01-12159-2,45455.37222222222,Total,5213,NA,"Indeno(1,2,3-cd)pyrene",ng/L,<,2.5
